name,n,m,pre_removed_nodes,k_start,k_optimal,k_solved,num_constraints,verified,millis
synth-n_3000-m_967399-k_150-p_0.2.txt,3000,967399,0,0,-1,0,20,false,90000
synth-n_3000-m_988910-k_200-p_0.2.txt,3000,988910,0,0,-1,0,19,false,90000
synth-n_3500-m_1289316-k_120-p_0.2.txt,3500,1289316,0,0,-1,0,14,false,90000
synth-n_3500-m_1304726-k_150-p_0.2.txt,3500,1304726,0,0,-1,0,13,false,90000
synth-n_3500-m_1330654-k_200-p_0.2.txt,3500,1330654,0,0,-1,0,13,false,90000
synth-n_3500-m_325120-k_120-p_0.05.txt,3500,325120,0,0,-1,0,63,false,90000
synth-n_3500-m_330042-k_150-p_0.05.txt,3500,330042,0,0,-1,0,64,false,90000
synth-n_3500-m_337087-k_200-p_0.05.txt,3500,337087,0,0,-1,0,65,false,90000
synth-n_3500-m_649101-k_120-p_0.1.txt,3500,649101,0,0,-1,0,36,false,90000
synth-n_3500-m_657209-k_150-p_0.1.txt,3500,657209,0,0,-1,0,36,false,90000
synth-n_3500-m_672789-k_200-p_0.1.txt,3500,672789,0,0,-1,0,34,false,90000
synth-n_400-m_10064-k_70-p_0.1.txt,400,10064,0,0,70,70,676,true,4806
synth-n_400-m_10528-k_100-p_0.1.txt,400,10528,0,0,100,100,1331,true,9166
synth-n_400-m_10934-k_120-p_0.1.txt,400,10934,0,0,120,120,1066,true,7767
synth-n_400-m_11482-k_150-p_0.1.txt,400,11482,0,0,150,0,2413,false,90000
synth-n_400-m_16937-k_15-p_0.2.txt,400,16937,4,0,15,15,36,true,579
synth-n_400-m_17175-k_20-p_0.2.txt,400,17175,0,0,20,20,53,true,832
synth-n_400-m_17488-k_25-p_0.2.txt,400,17488,0,0,25,25,64,true,1009
synth-n_400-m_17822-k_30-p_0.2.txt,400,17822,0,0,30,30,90,true,1427
synth-n_400-m_18943-k_50-p_0.2.txt,400,18943,0,0,50,50,830,true,9910
synth-n_400-m_19735-k_70-p_0.2.txt,400,19735,0,0,70,70,574,true,6268
synth-n_400-m_20559-k_100-p_0.2.txt,400,20559,0,0,100,100,1459,true,14160
synth-n_400-m_21181-k_120-p_0.2.txt,400,21181,0,0,120,120,1270,true,16531
synth-n_400-m_21916-k_150-p_0.2.txt,400,21916,0,0,-1,0,2423,false,90000
synth-n_400-m_4229-k_20-p_0.05.txt,400,4229,69,1,20,20,34,true,77
synth-n_400-m_4312-k_15-p_0.05.txt,400,4312,100,3,15,15,21,true,49
synth-n_400-m_4511-k_25-p_0.05.txt,400,4511,58,1,25,25,47,true,182
synth-n_400-m_4551-k_30-p_0.05.txt,400,4551,38,0,30,30,60,true,242
synth-n_400-m_4714-k_50-p_0.05.txt,400,4714,17,0,50,50,142,true,739
synth-n_400-m_5045-k_70-p_0.05.txt,400,5045,10,0,70,70,270,true,1337
synth-n_400-m_5336-k_100-p_0.05.txt,400,5336,1,0,100,100,670,true,3345
synth-n_400-m_5606-k_120-p_0.05.txt,400,5606,2,0,120,120,755,true,6816
synth-n_400-m_5840-k_150-p_0.05.txt,400,5840,0,0,-1,0,2798,false,90000
synth-n_400-m_8510-k_15-p_0.1.txt,400,8510,29,3,15,15,21,true,139
synth-n_400-m_8590-k_20-p_0.1.txt,400,8590,24,1,20,20,31,true,149
synth-n_400-m_8815-k_25-p_0.1.txt,400,8815,7,0,25,25,46,true,425
synth-n_400-m_9014-k_30-p_0.1.txt,400,9014,9,0,30,30,69,true,596
synth-n_400-m_9687-k_50-p_0.1.txt,400,9687,1,0,50,50,861,true,6224
synth-n_4000-m_1691611-k_150-p_0.2.txt,4000,1691611,0,0,-1,0,9,false,90000
synth-n_4000-m_1721128-k_200-p_0.2.txt,4000,1721128,0,0,-1,0,9,false,90000
synth-n_4000-m_427463-k_150-p_0.05.txt,4000,427463,0,0,-1,0,46,false,90000
synth-n_4000-m_437663-k_200-p_0.05.txt,4000,437663,0,0,-1,0,46,false,90000
synth-n_4000-m_852262-k_150-p_0.1.txt,4000,852262,0,0,-1,0,25,false,90000
synth-n_4000-m_868734-k_200-p_0.1.txt,4000,868734,0,0,-1,0,24,false,90000
synth-n_50-m_139-k_5-p_0.1.txt,50,139,50,1,1,1,0,true,0
synth-n_50-m_143-k_10-p_0.1.txt,50,143,50,5,5,5,0,true,0
synth-n_50-m_164-k_15-p_0.1.txt,50,164,17,1,9,9,25,true,6
synth-n_50-m_169-k_20-p_0.1.txt,50,169,18,0,9,9,27,true,6
synth-n_50-m_269-k_5-p_0.2.txt,50,269,20,0,5,5,10,true,3
synth-n_50-m_293-k_10-p_0.2.txt,50,293,9,0,10,10,24,true,7
synth-n_50-m_325-k_15-p_0.2.txt,50,325,4,0,15,15,120,true,31
synth-n_50-m_343-k_20-p_0.2.txt,50,343,1,0,19,19,103,true,47
synth-n_50-m_72-k_5-p_0.05.txt,49,72,49,2,2,2,0,true,0
synth-n_50-m_84-k_10-p_0.05.txt,49,84,49,1,1,1,0,true,0
synth-n_50-m_92-k_20-p_0.05.txt,50,92,50,2,2,2,0,true,0
synth-n_50-m_95-k_15-p_0.05.txt,46,95,35,0,4,4,7,true,2
synth-n_500-m_13283-k_20-p_0.1.txt,500,13283,9,0,20,20,35,true,516
synth-n_500-m_13672-k_25-p_0.1.txt,500,13672,10,0,25,25,48,true,681
synth-n_500-m_13710-k_30-p_0.1.txt,500,13710,4,0,30,30,61,true,1019
synth-n_500-m_14453-k_50-p_0.1.txt,500,14453,3,0,50,50,1083,true,17642
synth-n_500-m_15273-k_70-p_0.1.txt,500,15273,0,0,70,70,895,true,9559
synth-n_500-m_15985-k_100-p_0.1.txt,500,15985,0,0,100,100,1989,true,25055
synth-n_500-m_16565-k_120-p_0.1.txt,500,16565,0,0,120,120,1523,true,16950
synth-n_500-m_17327-k_150-p_0.1.txt,500,17327,0,0,150,150,1752,true,20618
synth-n_500-m_17907-k_200-p_0.1.txt,500,17907,0,0,-1,0,2523,false,90000
synth-n_500-m_26431-k_20-p_0.2.txt,500,26431,0,0,20,20,40,true,1149
synth-n_500-m_26954-k_25-p_0.2.txt,500,26954,2,0,25,25,78,true,2098
synth-n_500-m_27136-k_30-p_0.2.txt,500,27136,0,0,30,30,69,true,1854
synth-n_500-m_28432-k_50-p_0.2.txt,500,28432,0,0,50,50,1587,true,27925
synth-n_500-m_29623-k_70-p_0.2.txt,500,29623,0,0,70,70,1608,true,32171
synth-n_500-m_31513-k_100-p_0.2.txt,500,31513,0,0,100,100,959,true,16836
synth-n_500-m_32243-k_120-p_0.2.txt,500,32243,0,0,120,120,1287,true,24481
synth-n_500-m_33353-k_150-p_0.2.txt,500,33353,0,0,150,150,1710,true,36401
synth-n_500-m_34356-k_200-p_0.2.txt,500,34356,0,0,-1,0,2608,false,90000
synth-n_500-m_6745-k_25-p_0.05.txt,500,6745,42,0,25,25,43,true,320
synth-n_500-m_6906-k_20-p_0.05.txt,500,6906,51,0,20,20,34,true,190
synth-n_500-m_6986-k_30-p_0.05.txt,500,6986,39,1,30,30,53,true,382
synth-n_500-m_7195-k_50-p_0.05.txt,500,7195,21,0,50,50,110,true,1062
synth-n_500-m_7774-k_70-p_0.05.txt,500,7774,8,0,70,70,740,true,6139
synth-n_500-m_8350-k_100-p_0.05.txt,500,8350,2,0,100,100,1399,true,10785
synth-n_500-m_8412-k_120-p_0.05.txt,500,8412,1,0,120,120,1028,true,7829
synth-n_500-m_8716-k_150-p_0.05.txt,500,8716,0,0,150,150,1130,true,11306
synth-n_500-m_9062-k_200-p_0.05.txt,500,9062,0,0,-1,0,2889,false,90000
synth-n_700-m_13000-k_25-p_0.05.txt,700,13000,36,0,25,25,52,true,924
synth-n_700-m_13374-k_30-p_0.05.txt,700,13374,32,0,30,30,51,true,1030
synth-n_700-m_13738-k_50-p_0.05.txt,700,13738,16,0,50,50,115,true,2465
synth-n_700-m_14360-k_70-p_0.05.txt,700,14360,9,0,70,70,221,true,5056
synth-n_700-m_14970-k_100-p_0.05.txt,700,14970,0,0,100,100,733,true,15150
synth-n_700-m_15640-k_120-p_0.05.txt,700,15640,2,0,120,120,1273,true,22283
synth-n_700-m_16024-k_150-p_0.05.txt,700,16024,0,0,150,150,1380,true,24199
synth-n_700-m_16823-k_200-p_0.05.txt,700,16823,0,0,-1,200,1835,true,28760
synth-n_700-m_26060-k_25-p_0.1.txt,700,26060,10,0,25,25,53,true,2146
synth-n_700-m_26206-k_30-p_0.1.txt,700,26206,7,0,30,30,59,true,2384
synth-n_700-m_27622-k_50-p_0.1.txt,700,27622,0,0,50,50,138,true,5387
synth-n_700-m_28433-k_70-p_0.1.txt,700,28433,0,0,70,70,1194,true,29342
synth-n_700-m_29736-k_100-p_0.1.txt,700,29736,0,0,100,100,1294,true,38454
synth-n_700-m_30695-k_120-p_0.1.txt,700,30695,0,0,120,120,2140,true,66030
synth-n_700-m_31750-k_150-p_0.1.txt,700,31750,0,0,150,150,1700,true,36459
synth-n_700-m_33182-k_200-p_0.1.txt,700,33182,0,0,-1,200,2922,true,76479
synth-n_700-m_51621-k_25-p_0.2.txt,700,51621,1,0,25,25,59,true,4020
synth-n_700-m_52169-k_30-p_0.2.txt,700,52169,0,0,30,30,92,true,6513
synth-n_700-m_54187-k_50-p_0.2.txt,700,54187,0,0,50,50,964,true,46429
synth-n_700-m_55984-k_70-p_0.2.txt,700,55984,0,0,70,70,890,true,38130
synth-n_700-m_58597-k_100-p_0.2.txt,700,58597,0,0,-1,100,1525,true,59734
synth-n_700-m_60598-k_120-p_0.2.txt,700,60598,0,0,-1,120,1639,true,70778
synth-n_700-m_61751-k_150-p_0.2.txt,700,61751,0,0,-1,150,1600,true,66439
synth-n_700-m_64387-k_200-p_0.2.txt,700,64387,0,0,-1,0,2061,false,90000
